X1,X2,X3,X4
-10.60413355912798,-9.487953622460008,-8.749497579742918,-12.484696901673509
-12.774436263814765,-10.066062551843192,-8.41204213172382,-15.377715173667362
-9.72841277743305,-10.476486879024337,-10.055668241975772,-14.970842112949514
-12.06172018937262,-8.951569992865036,-8.381556567403225,-14.375298861835336
-10.510671361416586,-11.358366477903537,-10.20454787584785,-15.5997282053347
-9.744650767101039,-7.546583667087147,-8.5271246779581,-14.884947622023109
-12.264761257910394,-9.443135584369468,-7.8404782549166265,-12.51202364855941
-7.676233601742966,-9.599174588594911,-10.250658346274932,-13.647136310372163
-12.388672172869606,-10.03065300123883,-5.817047239308355,-11.739382019515377
-10.370468926550004,-9.409891932760283,-11.725699486970884,-12.899752271304232
-10.996741888990497,-7.844530631417382,-9.026841400148955,-13.408211946181845
-12.393860292548966,-9.838228335668228,-9.077321337395253,-13.13157557290248
-10.088243593180232,-10.033004762973968,-10.77120342106978,-15.675703536127829
-11.994232932693794,-8.585857435263259,-6.4413968597352955,-13.149827364653321
-9.673774171214992,-10.864879163041225,-9.576524499430086,-12.90922985538631
-12.117655111096402,-8.270273073332762,-7.562249658746091,-13.68318046541165
-10.046412086835579,-11.104517444494753,-10.177354796842584,-15.79900830969404
-9.945441594117183,-9.419252428282046,-8.052908589841424,-16.034879595890104
-9.584020753201395,-7.550993253991163,-9.17160673959648,-13.540580212910179
-9.280194475540366,-7.393860731677768,-7.83703363865619,-12.57868431046398
-9.4874092200632,-8.85660358214162,-8.361164009028048,-13.418680342848878
-11.54410170916203,-9.207908440155528,-7.867330960806722,-11.454294484742455
-10.034331955718654,-10.381749427550805,-11.795197933632123,-14.154070263515516
-11.431066487505138,-8.059200115127675,-9.155468773018448,-13.412766559588892
-9.538037354502118,-10.552838080149247,-7.680926785489778,-13.163066914157062
-11.030687072980905,-7.992648684598992,-6.800032134494152,-12.859244738366879
-10.707227373781807,-8.587158932574397,-7.505510322469492,-11.811308799467668
-8.65033463414573,-8.962059003059355,-7.178060629354522,-11.424119616609502
-11.238866727063852,-6.654491538886868,-6.247280283152108,-11.252546608908409
-8.68039367713371,-9.49650978947495,-9.443962067030217,-14.070359148728
-11.367046229946615,-7.85512579016826,-7.98156588797259,-12.779367026764747
-9.618097237500924,-10.295443446603242,-7.946892378507596,-14.117193065797755
-10.002673751610102,-7.086218586396383,-7.629909815613349,-11.443287800070504
-9.98015791630923,-9.107725539930431,-5.508116184906175,-11.636756470426894
-8.176226178824729,-7.765999676846844,-8.349224309058139,-9.845523091864889
-9.026208075524593,-6.979929384014426,-4.568085088279304,-12.262749429615496
-8.58754162625366,-8.48299986175346,-7.37775825111543,-10.464010407023926
-8.924894027531746,-7.736370223675355,-5.5339847037442285,-9.046883041968936
-10.434714280467013,-6.101815706136022,-5.443223484792942,-10.471459098178052
-8.638436845593858,-8.130491481550878,-9.370721352554323,-12.191815008843125
-8.790171713112214,-8.069227693383446,-7.395747554765956,-12.870773264298363
-7.747020597506606,-6.726743745894009,-8.065116596188302,-12.85482169927527
-8.645923137526928,-6.507924224919414,-7.427560966263509,-11.548183480857285
-8.204473479418857,-3.4628745698943386,-6.249671659496593,-12.490049634970275
-8.151413282566574,-6.287482586665456,-6.760207153784107,-11.080387870006613
-7.297016338006213,-6.800649945776994,-6.468764302863124,-10.267900572927719
-7.659857783079479,-4.4082102333184165,-5.281373935431691,-9.933133016679768
-8.327168053337605,-7.960019389072024,-7.985273060178499,-11.43278621735
-7.596324374316144,-6.388751171377421,-5.374968438713029,-10.036151104107688
-11.169885043804866,-4.304505839503205,-6.426153662792833,-9.169819465139078
-7.063784619776129,-8.476167750261666,-8.403506728806036,-13.437364804143389
-13.063284238656957,-7.789167010702694,-5.030314856592357,-12.37090921387026
-9.418939743962286,-10.257295091372267,-9.079830830161725,-14.512906368403534
-9.878035705545567,-5.872113336362927,-7.640009182952862,-13.056531960819107
-9.816883056616781,-7.236301258318095,-10.026066023479386,-13.622408349214362
-9.633338942800778,-8.360666840813229,-7.796378831839864,-13.283409295337078
-12.152185689515807,-8.30118380811685,-7.505964296079022,-13.273461143500008
-8.155598354767399,-9.510038777313179,-10.756009410752764,-16.08325325707074
-11.499140829103364,-6.096895946787117,-6.376988029380981,-12.771846749988647
-6.743320393289105,-6.955967888221292,-9.560331098008984,-14.459990128687915
-10.568159739128419,-4.266494960651747,-6.7374102639137945,-12.316901946247128
-9.039716864521191,-7.358976651546365,-7.783042896293452,-14.459587935388049
-7.745004648449301,-7.918974636837404,-7.795498642514749,-13.733971105235938
-10.13840173061886,-7.220231806787756,-6.602382933496511,-11.0318113924485
-8.246506501560004,-6.8173811756543,-8.573300231782172,-13.495996078272128
-10.46300818656793,-7.565801624275498,-5.361726603783858,-11.21358213099276
-8.678722419230688,-7.791633373455118,-8.411322711027736,-14.73100247388448
-10.46874806971018,-6.164782013686982,-6.863878114838729,-13.554541820558706
-9.664394146265597,-8.752233808310832,-8.815634610154541,-13.811402459283915
-10.09981937963253,-8.092793674550958,-7.2686484947575725,-11.789374978038342
-9.13934340922933,-7.345081822574745,-6.730537455255353,-13.634868591228273
-9.354659025246352,-6.070481333388933,-6.663613909896958,-11.533675295353104
-10.086841488617326,-5.710828048383878,-6.796860258862226,-10.833899228869443
-9.61570851637855,-6.605297660496434,-7.463242985009516,-13.076592729289542
-9.870208415718762,-6.80926525169461,-9.072809456414003,-13.888337523329902
-8.760711763114161,-7.6715647334225725,-8.77228556427415,-14.147930454779358
-10.612145949151937,-7.3803645337621315,-7.213556804090456,-14.620175064717689
-10.465364258487016,-8.077605874004803,-9.215580801814777,-14.588582355050857
-9.009248017362713,-6.884743191526502,-9.43682843154561,-13.661839440693827
-10.58012320930762,-6.072542806672445,-9.079574154760746,-13.57105673247794
-10.30182198283531,-9.557914712154847,-9.810627780580239,-14.985919257726643
-10.152321869846675,-8.011383875527592,-8.497983143610849,-14.628668243301052
-9.920223314628478,-5.87119465864716,-8.191283862696226,-13.353252866283277
-11.1115002008614,-6.931410324559779,-8.729232427833358,-12.875619633438975
-10.020691546504443,-9.131129560992592,-8.810274948005894,-14.800254021318098
-9.97107799941998,-4.568880759377294,-8.450386878111932,-12.511400965867223
-9.712120256469296,-6.872561863365112,-6.886288812162137,-11.445825050708804
-9.313669173262834,-6.21815701451316,-7.931321969200274,-11.521961386622651
-11.816079326756098,-6.154728775066526,-6.754604457208552,-12.804898707940621
-9.336140204887442,-8.406438246547593,-9.249649699110186,-14.724842554989149
-11.196198422558487,-7.197827347845887,-8.87098320315401,-14.22591345364191
-10.006920389403016,-5.5135279291233275,-9.047616913783965,-14.356508078053714
-9.384378188490933,-5.719565615552795,-9.241160410851096,-15.837283783511618
-9.432225347405327,-5.452645061565412,-7.615623389009668,-13.00007338988786
-7.56588914208883,-5.528453129413956,-8.290911095154952,-11.229225504003578
-8.999404013476001,-5.928778267670009,-5.670748280186256,-10.01067493248662
-8.896138947376107,-4.625375225516337,-8.541877548247003,-11.641295433189311
-8.839170937957125,-6.652880864008235,-7.102209332621449,-12.56406338558782
-8.397359275606473,-5.427748340076919,-6.498921167802506,-10.760521257795576
-8.081352090723517,-6.995428297248138,-5.810291851176183,-10.104836066040955
-8.56761745662969,-7.210722966881071,-7.229249430463036,-9.487787253812236
-7.664992387173629,-5.088637899766078,-6.8363429930965784,-9.754793613542915
-8.76267684331934,-5.6814437464569405,-5.94784693682733,-8.388170723629237
-8.760462767763713,-7.617701991045028,-5.463015195112705,-10.172068151837115
-8.836487532857287,-5.082562305001094,-8.489700274961107,-10.13426027253215
-8.030129734462959,-3.464814458986125,-7.9802925713568795,-11.692372478253361
-8.247746668815502,-3.6423495172701132,-3.619641294834287,-9.411933512938093
-8.056193312022813,-5.412673054166964,-6.871294619008377,-7.5798081682374345
-7.834025476087417,-4.981044059289481,-8.335948459521525,-8.858467294869671
-8.82118188533766,-4.0367927157019405,-6.8497705242180995,-8.53577260231621
-7.175829441645382,-4.320833201086887,-9.825818729734491,-10.379861136179349
-8.155621673618185,-4.72529721898164,-5.499742840860153,-10.03181895141489
-8.850824463745576,-5.09610912553225,-5.7147125786163295,-8.79907881754877
-6.552518783666557,-5.080219392075249,-7.992321947165214,-11.257023402925702
-9.336747918298535,-3.4908907667925178,-5.712738949184752,-7.702607444958347
-8.519269455841153,-6.039970276568923,-6.545744179269916,-9.138229266661522
-9.791228505544662,-5.577446543284621,-8.565631029518993,-9.362867052087052
-9.706092120471686,-4.955487227420184,-9.154554016635275,-10.739594412320201
-8.119700325948076,-4.904260408390214,-7.992988878092989,-12.63029352308914
-9.795270524931349,-4.69074646525411,-7.24809509822528,-11.245148235856064
-8.656316858535208,-4.505942949602827,-8.130083317418666,-9.180420928051051
-9.173547549755527,-5.864443380433936,-8.188803806234688,-9.904244990636595
-8.841329128310743,-4.18295339881656,-7.124524553882914,-10.686162950389043
-8.330576067207515,-4.979472646061887,-7.222296387828584,-9.832355877128322
-8.908471369292354,-1.9515137780552854,-6.11527035953298,-7.806711796482325
-7.877311794869123,-6.717321868503237,-6.926377594953591,-7.634252116384399
-11.148962801301384,-5.821027388413381,-6.095159363399276,-9.549937594211082
-8.723758713854394,-6.762607312677661,-10.365477595571221,-9.489708524463653
-11.919979498743922,-5.4088360920398,-6.486415419438644,-9.30739914636056
-8.780055114775578,-5.782576062395431,-9.86685000079958,-11.446324257498562
-9.903278619030868,-6.319343492632358,-7.1906423994700805,-11.919410804023087
-8.9189766832488,-5.4383491704022475,-6.874358518833885,-9.003584578067002
-8.12588427372151,-4.417549059036391,-7.854616903115936,-8.855574450054494
-10.216703042743994,-4.534936716692214,-5.149523090518208,-9.741485148675132
-8.953330771645444,-7.544060159300712,-6.728887134822103,-9.070230362216622
-9.574829718341693,-4.359923239317139,-6.409880179951983,-5.570590500200106
-9.464071364771435,-4.969742296439369,-8.640484585440776,-8.99048525266597
-8.85174964747495,-5.468711313543947,-9.75755033744408,-11.727477141407919
-8.854250886796947,-5.444141365170305,-6.002564803720019,-11.243955445607266
-9.46031155554962,-5.493879519163083,-6.972015648106479,-7.258972610808662
-8.40886166332682,-6.127531931491128,-8.313446715261158,-8.561502032653221
-8.784790091468224,-4.719865758786186,-5.553526986905853,-7.285633876900198
-9.585097472531707,-5.68353510722009,-7.889390954052389,-8.184601878140745
-7.845626360915185,-6.96085867898619,-8.092233236256309,-8.711143275971068
-8.824138168669158,-6.053095139432243,-5.751610724415154,-9.387678019645113
-8.025318124748345,-6.374112318865469,-8.172913366550205,-8.958316093503607
-9.566787588096343,-5.007955970715121,-6.5297354094057445,-8.765008183708686
-9.664413817215596,-6.35941223678568,-6.564292886563713,-7.632092364760842
-9.243869551408787,-6.157505757469199,-7.520420310151348,-8.935080583464975
-8.701681529650417,-5.538072478851692,-6.147669304303349,-9.838395517404164
-9.590219005479963,-6.390685299678204,-5.8277428657143355,-8.471280421766632
-8.696722310253511,-4.846002114666892,-7.664436869962351,-10.938676031046795
-10.869071940226172,-6.1873401804434645,-9.294119224560198,-13.146454435869877
-9.174364515269998,-7.720912107357977,-9.801029847396245,-12.202172447066484
-9.675728980364285,-5.686117209143729,-6.576157499831509,-11.4994486731314
-6.937161615316063,-8.099777546335496,-9.290834604576716,-11.28929096187106
-10.563541300829266,-5.5175894827195915,-5.876421880839801,-8.828857739742766
-7.431102211280984,-5.989825090315112,-8.11235242697438,-8.801089651457255
-9.719110494062353,-6.763500929710656,-4.475311073263278,-7.897699561997696
-8.142243677806672,-5.371970592221524,-8.350308091704296,-7.3886151939658005
-8.209788141301003,-3.9013537776799763,-7.157282651328467,-9.210639161803105
-8.908165671122736,-5.919505648048936,-6.620276279536303,-9.168449202796944
-7.974130280653012,-5.674574396065933,-6.7756195670880865,-9.407839252065823
-7.859587901135085,-4.203323871310138,-6.533551051918504,-10.633889082773742
-8.514658123454563,-5.796248466396768,-5.238401972022258,-8.038645005513393
-6.902453449038796,-4.781142885208334,-7.610870331792123,-11.676789235427414
-9.355779017501671,-5.459387546515556,-5.401801825851994,-10.029358190170198
-7.498543711247191,-6.82036808248371,-7.039410503754318,-9.907885231104704
-9.679646011608598,-6.0834528804099985,-6.39906777890361,-10.417391687720817
-7.551577197003357,-6.2791121760348,-6.904006872726913,-11.065178029120204
-6.845923773397164,-3.9276186885310764,-5.892303216360336,-7.915667452602831
-8.531034287073368,-4.968650238176753,-4.687893305565458,-6.918660921857688
-7.369119441026087,-7.143912524689877,-6.630723321609862,-9.544896389117397
-10.21995711240891,-6.452188123604707,-5.518890981333642,-9.787879392759347
-7.68964097256703,-6.742835545961995,-8.808357446776483,-12.721526307303757
-10.125734702624564,-3.791419728255822,-6.782484483244849,-10.88552329155623
-9.023215616539026,-6.862841848241952,-6.8761912821708755,-11.74018571354575
-8.520641025716191,-6.847753080158896,-6.583062048710889,-13.172095303926977
-8.302573166732572,-5.347657038445669,-7.839477986795355,-11.639889915205028
-5.295930137912108,-5.926893648908448,-6.461195108731226,-10.92288206372811
-9.800739019749468,-4.438638401858648,-6.610520163865113,-8.623783658140193
-5.724272720580128,-7.791910021089679,-8.41453137949899,-11.845407795989995
-8.916937542331182,-2.9183600769104427,-3.6183904998441965,-10.022169119150384
-7.164670590402726,-8.953502194361246,-7.258695622576106,-8.172631492597707
-6.673839388395492,-4.368829370082665,-5.6138238026561496,-9.93762989269361
-8.420788321396138,-5.489817219134729,-8.355452757236606,-9.876526073973505
-6.088660328875592,-6.45453019686403,-7.128884275253062,-12.48315163845018
-9.07719609469033,-3.046887706572541,-4.532656039273261,-9.366340468734498
-8.02477511943801,-7.468888534746155,-6.796467000353924,-12.002495897376456
-9.419142944064992,-6.866551035248833,-5.457464384216044,-11.534812370387831
-7.569536837135848,-7.137104430602626,-7.745572107025422,-13.17264004285591
-8.030601726556005,-5.373513916718466,-6.221285282332828,-12.50835709121816
-8.919455365569256,-6.670242513745841,-7.756598810654667,-10.752584868372185
-8.019182796273855,-8.363924583001221,-7.3400858316286035,-13.108835636013957
-8.374366901901498,-7.090702261182698,-7.6769212994168825,-11.89686531961325
-7.613995873678453,-5.14596315194855,-8.547363641326616,-11.517525624322474
-8.858539250869718,-5.974494455384335,-7.176376069053342,-12.516898311548015
-7.040432663974906,-6.317399834002699,-5.578146492891804,-11.037964319420736
-6.859675520590153,-5.769058779186286,-5.902907332693202,-9.998235477642524
-7.212843127615349,-6.105865459707457,-5.267863053448758,-10.036097833444938
-6.263172185790213,-3.9510226503245898,-6.2837707532903355,-9.728520764067685
-6.793731192428723,-5.235062990068249,-6.801088768084068,-8.833442018121392
-5.521703108478046,-5.764428989010643,-4.498871829013272,-10.65004051459228
-6.2126041793968145,-3.4335813610604884,-6.5895606266380256,-10.759510513933785
-5.768926070971814,-5.721323886813284,-5.52487602030911,-11.542016547900115
-5.718227609247011,-5.3079939131578655,-4.669755737627512,-8.753417929893228
-7.378666306247312,-4.863481118520002,-4.344092443967753,-7.578311566386809
-4.919242202002942,-5.819675423621353,-6.629402649526719,-10.46540136096407
-8.151449213948618,-4.191745875942129,-5.773355244657329,-12.234952727857548
-6.138683591612433,-4.450667253955962,-7.322252663494333,-12.700428003791584
-5.6312733437897275,-4.77603293151147,-5.65970486090961,-10.720757017917668
-5.918454786235675,-7.193387079542547,-5.278112170186862,-9.916843830088329
-3.7878594832104726,-4.506409986164597,-3.7647052387809365,-8.861625892211208
-7.30662638377944,-3.6845728487348905,-4.243890364707521,-8.08186110422518
-6.11552037868822,-6.052176873561745,-5.544321832585393,-8.499149300542502
-6.709387060854927,-5.104292108338604,-4.7341192657326605,-8.96234503080169
-5.914956285221373,-5.744021991265453,-4.407054571212273,-8.581481800358631
-5.16963455569269,-5.16599186149619,-4.86509689991403,-8.652465665638942
-5.477110855743705,-4.037845386065466,-3.344576677356594,-7.561467810494064
-6.003847892193901,-5.489171147502438,-4.5539088226890625,-7.388977223631316
-5.741214486496392,-6.2653178273349095,-4.368685787170321,-9.341116717344063
-6.948029238142244,-2.2585603672954666,-6.095912676444354,-8.920153696508121
-5.005107243050728,-6.676322159468027,-8.196701466804903,-10.407886605120051
-6.209461496757338,-4.648118075700445,-3.6265389408747293,-8.55185739430871
-6.254290905906832,-7.118608913621669,-4.536386071366641,-7.910915491436851
-6.211167353801717,-5.560444885033953,-4.527930391573584,-9.514929445316458
-6.785335818539759,-6.663994508784763,-5.493866397796054,-10.018747066255521
-5.878292427763319,-6.510799027294938,-3.938546402621435,-9.707418666258949
-4.726057415380865,-4.299158789038449,-5.162511757947677,-8.494414990344879
-6.164737669142955,-4.23526593317156,-3.3599669126323226,-7.839604705177075
-5.712508494768628,-5.126154753018881,-4.337153910310286,-8.923181834410036
-8.5724877014515,-7.460318942389121,-2.851266636065793,-8.728642024685952
-6.689607813245451,-5.690695485175928,-7.175019780951034,-11.904334037215857
-6.9123459828725355,-7.448165812360857,-6.004879156825514,-14.03502848597029
-7.113025417370846,-4.927791382500098,-7.028022170713353,-11.469848394050247
-4.930719645442785,-5.380773840053133,-4.1380533272342035,-7.804306061932456
-8.007694334807391,-4.628416836343211,-3.523164809305688,-5.285752454661102
-4.521719480025866,-7.888986221775513,-5.953094361951611,-9.479950777669298
-7.398315524789595,-4.752465303474753,-0.5006713426967733,-6.553599679812371
-5.780144612276779,-7.2489536056564745,-5.593607678645378,-8.556342498312603
-6.253314032828691,-5.685358368305762,-5.9264370949214555,-10.294615021792133
-6.890123221920626,-6.380520981478204,-5.19855480125593,-10.526617291992189
-3.6687217533774197,-8.313811071320956,-6.486880986385154,-10.048375747461375
-9.463830100106328,-3.4984376949185503,-3.330845797284708,-7.843275654197007
-6.7259789272657775,-8.504168923640133,-7.97365368283967,-9.849984333568804
-8.401742897523624,-7.178541640280382,-5.967807532879672,-9.771602822195364
-6.793523192655633,-8.285422042542354,-8.114676823374296,-11.454994258096248
-5.34512790068651,-6.11471687752395,-3.8423169204522107,-9.89856587645891
-7.655589448353506,-6.602303946160315,-3.9772542761108145,-8.457725139282692
-6.419799326856714,-9.475188397509331,-6.349943593383044,-10.323620209565581
-7.009622479696802,-6.024045794153215,-4.378201631969628,-10.49495109816545
-5.576465856603443,-6.1983721471296045,-5.136630708908051,-8.110765217460633
-5.99331735892009,-5.971820266454808,-4.185481952540707,-7.9515229814679875
-5.6533700799916335,-7.193622708002104,-4.109655814369246,-9.191323977460593
-5.933913079456273,-5.762091556789953,-4.388761320234651,-7.560834452459832
-6.892979306627101,-7.622542155149053,-4.076909006573427,-8.505659186013878
-5.057372629029853,-7.687196070049388,-4.761271144423906,-6.306004600313929
-6.332535210194918,-6.266893349574072,-3.88317936819108,-7.283418261595909
-5.354031507756257,-5.480121040142599,-5.28642266165205,-6.930550243909971
-4.660270572636021,-5.944901302797492,-2.752827404751097,-5.602840109208825
-8.574377535731767,-5.947946374157723,-4.2061179978822505,-6.667470476165351
-6.2765057709925065,-6.0669345502409975,-6.468188428158069,-8.899186746430862
-8.640526799337714,-6.30795909523162,-4.607296206054938,-8.109502877090234
-6.178529286943187,-7.7403836025535835,-7.521979291733807,-9.758791265080214
-6.905006855752897,-6.808104664719785,-5.7506458148660435,-9.319930492620742
-8.883779059110523,-7.750394259807102,-5.87785750547217,-10.562245671972061
-7.575914345683528,-10.603417420491915,-7.599240100464026,-10.466520980857208
-9.622994607747689,-6.745531202183786,-7.518862038185688,-11.631470859033142
-4.4197977242374655,-8.186077036694876,-8.349890768717426,-12.160668136091207
-6.462258784003147,-5.382457031553479,-3.2696151947554104,-7.92979334531914
-7.063537809358643,-6.83667912972522,-3.903863443053919,-6.390216263425522
-7.382669855150137,-6.4218396457273235,-5.096438912313282,-7.3924846801236175
-9.49247020574146,-9.152199329440068,-8.505670382490349,-9.288730135176984
-7.809364202919069,-9.50046098470754,-6.952672449835841,-11.230860699753327
-8.094244681280827,-8.901143167731657,-6.805643148230973,-9.48356950474633
-8.434302989382882,-6.230104469334051,-6.0223156703369,-10.431918090705468
-7.823307799877492,-7.305653933032133,-6.761577650716934,-10.570180704680405
-10.563592446605648,-10.232490387679269,-6.451333865988822,-9.786827422013188
-8.578310459708538,-11.264788047587892,-8.55310968524666,-12.896852303345115
-9.180291468640405,-8.554830972471828,-6.885072676036611,-13.776177367855967
-8.140097126761772,-9.21265111581516,-5.999828202822081,-11.377543804204164
-8.084327675516933,-9.330638481078537,-6.531737888494504,-11.075554544413631
-10.672333770840748,-6.28041450050038,-5.381926007232346,-11.784372934112097
-7.476633337477174,-9.403229973436801,-7.597961150826941,-11.718132003609817
-10.726524316342427,-7.326912315766917,-5.3142611223980865,-9.508413481022297
-7.1755073175121655,-10.41092737665401,-10.367838273203619,-14.575711839585477
-9.416064672547872,-6.731746822069291,-4.623773197848126,-11.28184882686512
-10.300308043254406,-9.487437117436698,-7.990753032173886,-14.16998409861851
-8.762546709593712,-9.85111638639934,-7.524519153528753,-14.167621550404112
-10.148052437734648,-8.0138710208127,-7.982570200915384,-11.35132025891067
-7.3560616330783395,-10.938917109293271,-9.303515993490976,-14.266492909935243
-9.923046452585679,-6.008999986374256,-3.908460569631473,-11.728939930730636
-7.29640594756532,-8.951081565458425,-8.895420228906657,-11.456376511215069
-8.335285810103137,-6.110400755313634,-4.691018119000509,-13.18797370083507
-8.978883309049737,-9.250394812005823,-6.549808326645989,-11.267398036195537
-7.095551909453794,-9.351802790908641,-7.603226705599961,-12.35769376880259
-7.5171713956295205,-8.305271833025184,-5.721270411893242,-9.73682224259985
-5.2354943277265305,-6.950373959680311,-7.314831613034928,-12.407520184350588
-9.154228483688827,-5.919155863856833,-4.2021498417904555,-10.610133311193124
-8.033721929545283,-9.069820374747461,-8.406123100847022,-12.843828415502553
-6.63997140983746,-8.684396632530092,-6.822421337950212,-14.038105861839195
-8.83372771342504,-8.168769428395628,-4.386677563900393,-9.990555714569094
-7.2602740020736745,-8.316488243085486,-6.812791494182375,-11.195127332624967
-9.480172229255981,-7.841167160643704,-7.290389700539461,-12.588919476215755
-7.226771256334894,-9.376241718212247,-6.732649656490915,-13.723176270239092
-8.162468526157816,-5.645667251664974,-5.788516766977057,-12.52926548360906
-8.680813105285559,-7.9673108383509375,-7.072160089335592,-12.745648299770068
-8.385583725840254,-6.933145116271886,-6.197974180319516,-13.98362649608486
-9.79282973168348,-8.654873683422181,-6.875673817649206,-13.060088133705616
-8.685687119746516,-8.735063620403167,-8.999925125252497,-14.689033811085787
-6.696016251644586,-8.044706966456166,-5.100739984347609,-14.28821284551591
-8.385739041330483,-8.445918049371206,-5.374100444206657,-11.074678619182192
-6.654040934337681,-6.311966706142125,-6.789976437546604,-11.722335931513182
-9.578361854625905,-6.937593229673307,-5.728337919200735,-12.11891233639425
-7.855820704228147,-7.912208431181099,-6.482723744243135,-12.851824095728642
-8.8507430345056,-8.285318039098932,-6.809535071524559,-10.456108765873562
-10.772488207698519,-8.567243443918226,-8.625574286416086,-11.284909506183773
-9.130401261269506,-10.430302109056107,-9.296668228054793,-16.400971106887464
-11.986043711142608,-7.443148556702838,-5.977546408560814,-15.578245528117078
-10.742894760700436,-10.221530729538099,-8.75670280745697,-16.492148637960206
-11.613752347122206,-9.361498907540293,-8.84933146122021,-15.214572014532902
-9.432735804817845,-8.740178960895776,-7.917746736057291,-16.429428512280932
-10.416512971900211,-7.491589794230525,-6.798246415032394,-14.340730631609317
-9.418825995659052,-8.448964387846202,-8.599799741154776,-12.828722686719907
-10.168721289399448,-9.989751097524977,-7.700970651628322,-14.489755210220782
-9.733730345675468,-9.721855485152847,-7.805659299574125,-14.07881463751429
-10.701625542413222,-9.79871149770836,-8.61887122620419,-14.364149519705256
-9.551170704595169,-8.605757551320659,-8.556795368421227,-16.203260515135298
-9.331511534961791,-8.310986926384334,-7.332423199062845,-13.932000035005075
-10.436593289231,-9.80418492928596,-9.152175466577972,-15.51722878012166
-8.973080569702464,-9.204574364675288,-8.538594953952698,-14.546812219754914
-10.00292165724728,-9.56309424056217,-7.48152064112766,-15.001317364424217
-9.8116782582789,-8.798214359556678,-6.974269305837501,-14.741201049012647
-10.78998502837553,-10.33839749066846,-9.693839600434154,-16.077756220282517
-11.308264105653222,-8.864552626684638,-9.013494042404135,-17.35488746634125
-9.795027257117535,-9.200317833653434,-9.528365931887166,-17.218430326482355
-10.328583012660935,-6.6375772302598675,-6.875950841772428,-17.697405731120902
-10.595878588156133,-8.070764052290773,-8.306412979493642,-15.279382834461108
-10.532698679192134,-9.494981933149786,-6.680608224872538,-15.056384099270998
-10.381534310766192,-8.167055969427583,-7.76394556144732,-13.426417225001734
-9.545672253489533,-10.165559812745464,-8.715450442802473,-14.173571018469879
-8.803178541591075,-9.042968362329647,-7.396879106232668,-14.922942148895789
-8.79379458862479,-7.198414595058204,-7.396611642642319,-13.947622728145438
-10.669230043148149,-9.842330955824433,-6.175639580409412,-12.982824544756713
-7.904078240157469,-8.728896508767516,-9.867581747809533,-12.752416167006672
-10.638427652874556,-8.021019347043765,-7.146958568697309,-14.239840525878748
-7.308755578419845,-8.451556415120814,-8.055052203744724,-14.74460425574644
-9.648124494698584,-7.504646271302107,-4.621248014012256,-12.851746047491591
-9.401142189240966,-7.58626340730949,-9.920468191898067,-14.446596404647648
-10.583798227202958,-7.907177051884568,-6.1464425354023575,-13.424508951192077
-10.191349431274109,-7.285252920245352,-8.607173710190374,-13.207402136106706
-10.50566013811701,-8.405998104537012,-10.03695450695645,-13.417698362869405
-8.952437727143574,-9.21637629950439,-11.406255952382946,-14.879826209341847
-8.43660850653974,-7.5260069344369604,-8.69133624752314,-12.589499121913187
-10.565028966469955,-8.445277761727729,-6.768991661077194,-12.472936905118575
-9.012008226387652,-7.999599489326208,-8.517921210984849,-13.349423174807228
-11.260736074301457,-6.92370429102345,-6.576406146400812,-13.796833348935817
-9.610707706902403,-6.423493055004711,-9.558076037002131,-13.135372885554993
-9.074177586555226,-8.275860470074031,-8.796606711968094,-13.739285087620143
-10.12640659852959,-7.621471482809796,-7.672428456905074,-12.288471174923354
-7.303444864540428,-8.353704536345893,-8.067514991912095,-13.848008882799226
-11.175803815118444,-5.947016312524074,-5.611983096677066,-10.646061329640034
-7.457739953246926,-8.086334022639779,-9.729807751367161,-12.29648674041085
-10.027577287879055,-6.145828419447058,-5.064745262262182,-10.917610572853883
-7.996295266144025,-6.572027865065986,-8.643458602027277,-11.989102209750763
-9.112668733539689,-6.9352797218677615,-7.266753575240124,-10.331376189582508
-9.635608378182818,-6.136164213310813,-7.832526496300042,-9.194132911666596
-8.400703222692242,-6.796778328050375,-6.6336465268436475,-12.017335431057884
-10.667649947876722,-6.680037734726813,-6.8533590310944525,-9.80070695960942
-7.536417709836381,-8.227266204922541,-9.22863346137115,-14.836799251438169
-9.23991033512984,-3.4348542296001874,-5.103026417420562,-10.282602288051223
-7.992458349104032,-7.717071186512262,-5.249179728155126,-10.939248655360448
-7.283341124993396,-5.628988997827043,-6.184284044974278,-9.599564962628302
-7.880709347254072,-6.2116422098717425,-4.592830439129283,-9.515805118870402
-7.784824107264024,-4.0556878110439305,-5.268489527228469,-8.218333610587656
-8.187257522757777,-4.899103554983331,-6.833499037469553,-7.708269226574529
-8.51224191744224,-6.750172106167255,-6.52317183772999,-10.913084265809037
-7.711944007761032,-5.67858121852119,-8.09233816365778,-10.639661329751963
-8.796225081467021,-5.453810188416261,-6.374497472570461,-10.31132453272737
-6.128313748376477,-6.6926730005079635,-7.663170434299341,-8.367542897648704
-8.128043151769436,-3.7228933873917986,-5.305536955876817,-7.58986917680167
-7.53830696101378,-5.405412153972225,-7.252329552795886,-9.637767694932098
-6.726375007908857,-5.0580927682014964,-6.317742377006592,-9.471732841871145
-10.337881431035813,-5.081862189667167,-4.848867320062171,-6.088769821101014
-8.441446973007956,-6.920932671313514,-8.389797055268646,-8.493673760262773
